date,area_type,area_code,area_name,metric,metric_name,value
2022-05-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,50.0
2022-05-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,53.0
2022-05-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,71.0
2022-05-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,45.0
2022-05-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,56.0
2022-05-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,96.0
2022-05-24,nhsRegion,E40000003,London,newAdmissions,New admissions,65.0
2022-05-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,63.0
2022-05-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,65.0
2022-05-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,51.0
2022-05-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2022-05-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,75.0
2022-05-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,54.0
2022-05-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,55.0
2022-05-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,65.0
2022-05-25,nhsRegion,E40000003,London,newAdmissions,New admissions,83.0
2022-05-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,59.0
2022-05-26,nhsRegion,E40000003,London,newAdmissions,New admissions,61.0
2022-05-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,63.0
2022-05-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,74.0
2022-05-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,79.0
2022-05-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2022-05-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,49.0
2022-05-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,61.0
2022-05-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2022-05-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,32.0
2022-05-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,86.0
2022-05-27,nhsRegion,E40000003,London,newAdmissions,New admissions,77.0
2022-05-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,76.0
2022-05-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,74.0
2022-05-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,57.0
2022-05-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,46.0
2022-05-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,44.0
2022-05-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,54.0
2022-05-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,83.0
2022-05-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,48.0
2022-05-28,nhsRegion,E40000003,London,newAdmissions,New admissions,50.0
2022-05-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,63.0
2022-05-29,nhsRegion,E40000003,London,newAdmissions,New admissions,63.0
2022-05-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,53.0
2022-05-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,43.0
2022-05-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,34.0
2022-05-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,74.0
2022-05-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,98.0
2022-05-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,38.0
2022-05-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,43.0
2022-05-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2022-05-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2022-05-30,nhsRegion,E40000003,London,newAdmissions,New admissions,82.0
2022-05-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,61.0
2022-05-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,64.0
2022-05-31,nhsRegion,E40000005,South East,newAdmissions,New admissions,73.0
2022-05-31,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,74.0
2022-05-31,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,93.0
2022-05-31,nhsRegion,E40000006,South West,newAdmissions,New admissions,60.0
2022-05-31,nhsRegion,E40000007,East of England,newAdmissions,New admissions,64.0
2022-05-31,nhsRegion,E40000010,North West,newAdmissions,New admissions,86.0
2022-05-31,nhsRegion,E40000003,London,newAdmissions,New admissions,52.0
2022-06-01,nhsRegion,E40000003,London,newAdmissions,New admissions,69.0
2022-06-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,59.0
2022-06-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,73.0
2022-06-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,98.0
2022-06-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,82.0
2022-06-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,44.0
2022-06-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,55.0
2022-06-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,39.0
2022-06-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,70.0
2022-06-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2022-06-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,42.0
2022-06-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,54.0
2022-06-02,nhsRegion,E40000003,London,newAdmissions,New admissions,52.0
2022-06-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,63.0
2022-06-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,72.0
2022-06-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,77.0
2022-06-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,71.0
2022-06-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,41.0
2022-06-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,34.0
2022-06-03,nhsRegion,E40000003,London,newAdmissions,New admissions,58.0
2022-06-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,51.0
2022-06-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,56.0
2022-06-04,nhsRegion,E40000003,London,newAdmissions,New admissions,73.0
2022-06-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,70.0
2022-06-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,34.0
2022-06-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,85.0
2022-06-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,53.0
2022-06-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,72.0
2022-06-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,92.0
2022-06-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2022-06-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,41.0
2022-06-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,42.0
2022-06-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,89.0
2022-06-05,nhsRegion,E40000003,London,newAdmissions,New admissions,71.0
2022-06-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,104.0
2022-06-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,91.0
2022-06-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,98.0
2022-06-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,110.0
2022-06-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,58.0
2022-06-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,58.0
2022-06-06,nhsRegion,E40000003,London,newAdmissions,New admissions,98.0
2022-06-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,93.0
2022-06-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,77.0
2022-06-07,nhsRegion,E40000003,London,newAdmissions,New admissions,86.0
2022-06-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,106.0
2022-06-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,113.0
2022-06-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,46.0
2022-06-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,95.0
2022-06-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,54.0
2022-06-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,124.0
2022-06-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,107.0
2022-06-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,78.0
2022-06-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,70.0
2022-06-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,104.0
2022-06-08,nhsRegion,E40000003,London,newAdmissions,New admissions,93.0
2022-06-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,88.0
2022-06-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,98.0
2022-06-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,101.0
2022-06-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,54.0
2022-06-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,123.0
2022-06-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,77.0
2022-06-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,98.0
2022-06-09,nhsRegion,E40000003,London,newAdmissions,New admissions,76.0
2022-06-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,98.0
2022-06-10,nhsRegion,E40000003,London,newAdmissions,New admissions,93.0
2022-06-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,70.0
2022-06-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,56.0
2022-06-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,128.0
2022-06-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,60.0
2022-06-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,84.0
2022-06-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,118.0
2022-06-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,54.0
2022-06-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,99.0
2022-06-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,54.0
2022-06-11,nhsRegion,E40000003,London,newAdmissions,New admissions,83.0
2022-06-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,87.0
2022-06-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,88.0
2022-06-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,108.0
2022-06-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,60.0
2022-06-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,121.0
2022-06-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,81.0
2022-06-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,94.0
2022-06-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,107.0
2022-06-12,nhsRegion,E40000003,London,newAdmissions,New admissions,88.0
2022-06-13,nhsRegion,E40000003,London,newAdmissions,New admissions,114.0
2022-06-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,123.0
2022-06-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,96.0
2022-06-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,117.0
2022-06-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,72.0
2022-06-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,62.0
2022-06-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,138.0
2022-06-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,64.0
2022-06-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,151.0
2022-06-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,124.0
2022-06-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,85.0
2022-06-14,nhsRegion,E40000003,London,newAdmissions,New admissions,107.0
2022-06-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,124.0
2022-06-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,108.0
2022-06-15,nhsRegion,E40000005,South East,newAdmissions,New admissions,98.0
2022-06-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,79.0
2022-06-15,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,151.0
2022-06-15,nhsRegion,E40000007,East of England,newAdmissions,New admissions,102.0
2022-06-15,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,130.0
2022-06-15,nhsRegion,E40000003,London,newAdmissions,New admissions,130.0
2022-06-15,nhsRegion,E40000010,North West,newAdmissions,New admissions,152.0
2022-06-16,nhsRegion,E40000010,North West,newAdmissions,New admissions,138.0
2022-06-16,nhsRegion,E40000003,London,newAdmissions,New admissions,115.0
2022-06-16,nhsRegion,E40000005,South East,newAdmissions,New admissions,115.0
2022-06-16,nhsRegion,E40000007,East of England,newAdmissions,New admissions,81.0
2022-06-16,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,174.0
2022-06-16,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,111.0
2022-06-16,nhsRegion,E40000006,South West,newAdmissions,New admissions,88.0
2022-06-17,nhsRegion,E40000006,South West,newAdmissions,New admissions,72.0
2022-06-17,nhsRegion,E40000007,East of England,newAdmissions,New admissions,73.0
2022-06-17,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,162.0
2022-06-17,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,141.0
2022-06-17,nhsRegion,E40000010,North West,newAdmissions,New admissions,152.0
2022-06-17,nhsRegion,E40000003,London,newAdmissions,New admissions,107.0
2022-06-17,nhsRegion,E40000005,South East,newAdmissions,New admissions,122.0
2022-06-18,nhsRegion,E40000005,South East,newAdmissions,New admissions,118.0
2022-06-18,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,157.0
2022-06-18,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,127.0
2022-06-18,nhsRegion,E40000007,East of England,newAdmissions,New admissions,85.0
2022-06-18,nhsRegion,E40000006,South West,newAdmissions,New admissions,45.0
2022-06-18,nhsRegion,E40000003,London,newAdmissions,New admissions,105.0
2022-06-18,nhsRegion,E40000010,North West,newAdmissions,New admissions,160.0
2022-06-19,nhsRegion,E40000010,North West,newAdmissions,New admissions,182.0
2022-06-19,nhsRegion,E40000003,London,newAdmissions,New admissions,126.0
2022-06-19,nhsRegion,E40000005,South East,newAdmissions,New admissions,142.0
2022-06-19,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,163.0
2022-06-19,nhsRegion,E40000007,East of England,newAdmissions,New admissions,105.0
2022-06-19,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,149.0
2022-06-19,nhsRegion,E40000006,South West,newAdmissions,New admissions,75.0
2022-06-20,nhsRegion,E40000006,South West,newAdmissions,New admissions,87.0
2022-06-20,nhsRegion,E40000007,East of England,newAdmissions,New admissions,107.0
2022-06-20,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,179.0
2022-06-20,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,225.0
2022-06-20,nhsRegion,E40000010,North West,newAdmissions,New admissions,177.0
2022-06-20,nhsRegion,E40000003,London,newAdmissions,New admissions,146.0
2022-06-20,nhsRegion,E40000005,South East,newAdmissions,New admissions,134.0
2022-06-21,nhsRegion,E40000005,South East,newAdmissions,New admissions,166.0
2022-06-21,nhsRegion,E40000006,South West,newAdmissions,New admissions,105.0
2022-06-21,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,172.0
2022-06-21,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,220.0
2022-06-21,nhsRegion,E40000010,North West,newAdmissions,New admissions,180.0
2022-06-21,nhsRegion,E40000007,East of England,newAdmissions,New admissions,120.0
2022-06-21,nhsRegion,E40000003,London,newAdmissions,New admissions,192.0
2022-06-22,nhsRegion,E40000010,North West,newAdmissions,New admissions,208.0
2022-06-22,nhsRegion,E40000007,East of England,newAdmissions,New admissions,96.0
2022-06-22,nhsRegion,E40000003,London,newAdmissions,New admissions,173.0
2022-06-22,nhsRegion,E40000005,South East,newAdmissions,New admissions,170.0
2022-06-22,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,177.0
2022-06-22,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,202.0
2022-06-22,nhsRegion,E40000006,South West,newAdmissions,New admissions,107.0
2022-06-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,84.0
2022-06-23,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,204.0
2022-06-23,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,236.0
2022-06-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,133.0
2022-06-23,nhsRegion,E40000010,North West,newAdmissions,New admissions,195.0
2022-06-23,nhsRegion,E40000003,London,newAdmissions,New admissions,177.0
2022-06-23,nhsRegion,E40000005,South East,newAdmissions,New admissions,181.0
2022-06-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,131.0
2022-06-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,90.0
2022-06-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,223.0
2022-06-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,199.0
2022-06-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,170.0
2022-06-24,nhsRegion,E40000003,London,newAdmissions,New admissions,142.0
2022-06-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,117.0
2022-06-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,166.0
2022-06-25,nhsRegion,E40000003,London,newAdmissions,New admissions,151.0
2022-06-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,92.0
2022-06-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,139.0
2022-06-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,77.0
2022-06-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,179.0
2022-06-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,207.0
2022-06-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,248.0
2022-06-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,212.0
2022-06-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,116.0
2022-06-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,130.0
2022-06-26,nhsRegion,E40000003,London,newAdmissions,New admissions,173.0
2022-06-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,220.0
2022-06-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,177.0
2022-06-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,242.0
2022-06-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,217.0
2022-06-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,284.0
2022-06-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,159.0
2022-06-27,nhsRegion,E40000003,London,newAdmissions,New admissions,175.0
2022-06-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,236.0
2022-06-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,125.0
2022-06-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,223.0
2022-06-28,nhsRegion,E40000003,London,newAdmissions,New admissions,177.0
2022-06-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,154.0
2022-06-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,209.0
2022-06-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,141.0
2022-06-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,220.0
2022-06-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,330.0
2022-06-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,226.0
2022-06-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,168.0
2022-06-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,301.0
2022-06-29,nhsRegion,E40000003,London,newAdmissions,New admissions,193.0
2022-06-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,245.0
2022-06-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,170.0
2022-06-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,269.0
2022-06-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,219.0
2022-06-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,329.0
2022-06-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,243.0
2022-06-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,151.0
2022-06-30,nhsRegion,E40000003,London,newAdmissions,New admissions,225.0
2022-06-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,249.0
2022-06-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,180.0
2022-07-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,191.0
2022-07-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,131.0
2022-07-01,nhsRegion,E40000003,London,newAdmissions,New admissions,183.0
2022-07-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,188.0
2022-07-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,136.0
2022-07-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,213.0
2022-07-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,284.0
2022-07-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,160.0
2022-07-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,226.0
2022-07-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,258.0
2022-07-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,150.0
2022-07-02,nhsRegion,E40000003,London,newAdmissions,New admissions,200.0
2022-07-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,190.0
2022-07-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,190.0
2022-07-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,313.0
2022-07-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,321.0
2022-07-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,189.0
2022-07-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,272.0
2022-07-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,281.0
2022-07-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,189.0
2022-07-03,nhsRegion,E40000003,London,newAdmissions,New admissions,230.0
2022-07-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,314.0
2022-07-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,164.0
2022-07-04,nhsRegion,E40000003,London,newAdmissions,New admissions,245.0
2022-07-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,304.0
2022-07-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,368.0
2022-07-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,214.0
2022-07-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,302.0
2022-07-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,318.0
2022-07-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,384.0
2022-07-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,173.0
2022-07-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,183.0
2022-07-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,319.0
2022-07-05,nhsRegion,E40000003,London,newAdmissions,New admissions,248.0
2022-07-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,301.0
2022-07-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,296.0
2022-07-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,288.0
2022-07-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,190.0
2022-07-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,390.0
2022-07-06,nhsRegion,E40000003,London,newAdmissions,New admissions,279.0
2022-07-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,194.0
2022-07-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,308.0
2022-07-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,198.0
2022-07-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,265.0
2022-07-07,nhsRegion,E40000003,London,newAdmissions,New admissions,330.0
2022-07-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,270.0
2022-07-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,303.0
2022-07-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,180.0
2022-07-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,421.0
2022-07-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,365.0
2022-07-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,146.0
2022-07-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,252.0
2022-07-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,161.0
2022-07-08,nhsRegion,E40000003,London,newAdmissions,New admissions,224.0
2022-07-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,294.0
2022-07-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,254.0
2022-07-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,274.0
2022-07-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,220.0
2022-07-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,314.0
2022-07-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,154.0
2022-07-09,nhsRegion,E40000003,London,newAdmissions,New admissions,211.0
2022-07-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,192.0
2022-07-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,236.0
2022-07-10,nhsRegion,E40000003,London,newAdmissions,New admissions,270.0
2022-07-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,283.0
2022-07-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,184.0
2022-07-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,280.0
2022-07-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,190.0
2022-07-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,375.0
2022-07-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,307.0
2022-07-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,283.0
2022-07-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,208.0
2022-07-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,428.0
2022-07-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,265.0
2022-07-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,194.0
2022-07-11,nhsRegion,E40000003,London,newAdmissions,New admissions,263.0
2022-07-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,364.0
2022-07-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,270.0
2022-07-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,366.0
2022-07-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,164.0
2022-07-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,341.0
2022-07-12,nhsRegion,E40000003,London,newAdmissions,New admissions,271.0
2022-07-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,240.0
2022-07-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,293.0
2022-07-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,182.0
2022-07-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,190.0
2022-07-13,nhsRegion,E40000003,London,newAdmissions,New admissions,266.0
